timestamp,country,city,station_type,temperature,humidity,wind_speed,precipitation,pm2.5,pm10,no2,co,o3,so2,aqi,aqi_category,hour,day_of_week,month,season
2020-06-23 11:00:00,Spain,Seville,Urban_Background,15.96,61.28,23.68,0.0,22.9,25.37,22.8,0.277,43.19,5.46,65.43,Moderate,11.0,1.0,6.0,3.0
,Spain,Barcelona,Urban_Traffic,7.15,57.2,1.69,0.0,29.9,50.63,43.7,0.632,35.74,10.36,109.25,Unhealthy_for_Sensitive,12.0,1.0,6.0,3.0
2020-06-23 13:00:00,Belgium,Brussels,Urban_Background,4.1,50.57,2.69,2.34,23.98,43.47,33.66,0.519,50.51,5.45,86.94,Moderate,13.0,1.0,6.0,3.0
2020-06-23 14:00:00,Germany,Munich,Rural,4.82,58.73,20.36,0.0,18.08,15.83,27.53,0.265,30.86,1.16,68.82,Moderate,14.0,1.0,6.0,3.0
2020-06-23 15:00:00,Spain,Barcelona,Urban_Background,14.55,47.34,11.14,0.0,34.35,46.61,36.94,0.634,49.38,6.97,98.14,Moderate,15.0,1.0,6.0,3.0
2020-06-23 16:00:00,Belgium,Antwerp,Urban_Background,5.49,45.39,19.74,0.0,24.2,27.4,23.14,0.497,38.34,10.48,69.14,Moderate,16.0,1.0,6.0,3.0
2020-06-23 17:00:00,Italy,Milan,Industrial,7.96,48.64,3.43,0.0,17.53,24.11,35.07,0.706,29.17,10.7,87.68,Moderate,17.0,1.0,6.0,3.0
2020-06-23 18:00:00,Sweden,Gothenburg,Rural,8.42,54.61,9.7,0.0,18.5,32.87,39.33,0.377,36.23,3.93,98.33,Moderate,18.0,1.0,6.0,3.0
2020-06-23 19:00:00,Germany,Munich,Industrial,11.08,49.84,16.83,0.0,27.72,34.82,46.11,0.546,41.9,9.22,115.26,Unhealthy_for_Sensitive,19.0,,6.0,3.0
2020-06-23 20:00:00,Austria,Innsbruck,Rural,13.2,54.24,16.32,0.0,16.76,42.95,30.63,0.435,55.99,,85.9,Moderate,20.0,1.0,6.0,3.0
2020-06-23 21:00:00,Netherlands,Utrecht,Urban_Background,13.05,57.77,20.58,0.0,21.3,25.45,31.04,0.434,43.37,5.81,77.6,Moderate,21.0,1.0,6.0,3.0
2020-06-23 22:00:00,Poland,Warsaw,Suburban,12.75,42.98,31.89,0.0,12.96,5.63,9.75,0.201,51.03,0.0,51.03,Moderate,22.0,1.0,6.0,3.0
2020-06-23 23:00:00,Portugal,Porto,Industrial,12.37,65.23,12.2,0.0,27.44,48.62,41.06,0.418,34.85,10.56,102.66,Unhealthy_for_Sensitive,23.0,1.0,6.0,3.0
2020-06-24 00:00:00,Austria,Innsbruck,Urban_Background,12.55,48.17,15.01,0.0,23.98,29.91,34.88,0.44,58.52,8.95,87.2,Moderate,0.0,2.0,6.0,3.0
2020-06-24 01:00:00,Netherlands,Utrecht,Urban_Background,16.53,39.97,18.65,0.0,23.71,29.52,26.79,0.63,42.61,6.58,67.73,Moderate,1.0,2.0,6.0,3.0
2020-06-24 02:00:00,Germany,Berlin,Industrial,13.88,41.5,4.88,0.0,29.97,53.94,49.23,0.441,54.27,7.1,123.08,Unhealthy_for_Sensitive,2.0,2.0,6.0,3.0
2020-06-24 03:00:00,Austria,Salzburg,Urban_Traffic,12.8,44.65,23.29,,20.41,28.24,,0.307,47.36,4.37,58.32,Moderate,3.0,2.0,6.0,3.0
2020-06-24 04:00:00,Germany,Hamburg,Rural,8.76,53.6,19.56,5.58,19.53,36.79,22.82,0.218,27.8,6.91,73.57,Moderate,4.0,2.0,,3.0
2020-06-24 05:00:00,Sweden,Gothenburg,Suburban,9.56,59.37,1.33,0.93,15.64,41.47,27.59,0.562,35.71,2.47,82.93,Moderate,5.0,2.0,6.0,3.0
2020-06-24 06:00:00,Italy,Milan,Urban_Background,11.91,54.55,5.71,0.0,31.88,,45.96,0.664,,2.53,114.9,,6.0,2.0,6.0,3.0
2020-06-24 07:00:00,Belgium,Brussels,Rural,5.67,39.57,7.86,0.0,27.41,57.91,33.23,0.505,68.49,4.28,115.82,Unhealthy_for_Sensitive,7.0,2.0,6.0,3.0
2020-06-24 08:00:00,Netherlands,The Hague,Industrial,2.31,49.43,28.38,,26.07,44.23,23.45,0.291,35.9,14.68,88.45,Moderate,8.0,2.0,6.0,3.0
2020-06-24 09:00:00,Sweden,Malmo,Rural,10.62,53.58,1.25,0.0,38.11,56.38,46.59,0.634,37.99,10.1,116.48,Unhealthy_for_Sensitive,9.0,2.0,6.0,3.0
2020-06-24 10:00:00,Italy,Naples,Urban_Traffic,12.52,67.88,12.02,0.0,28.09,43.66,50.19,0.552,41.44,4.85,125.47,Unhealthy_for_Sensitive,10.0,2.0,6.0,3.0
2020-06-24 11:00:00,Netherlands,Amsterdam,Rural,15.06,,30.84,0.0,12.61,21.23,22.95,0.178,56.03,3.07,57.37,Moderate,11.0,2.0,6.0,3.0
2020-06-24 12:00:00,Poland,Wroclaw,Urban_Traffic,12.24,58.27,0.23,0.0,33.52,54.23,45.53,0.603,42.04,5.85,113.81,Unhealthy_for_Sensitive,12.0,2.0,6.0,3.0
2020-06-24 13:00:00,Netherlands,The Hague,Urban_Traffic,14.92,37.69,5.7,2.44,34.75,43.37,46.13,0.487,28.95,6.33,115.33,Unhealthy_for_Sensitive,13.0,2.0,6.0,3.0
2020-06-24 14:00:00,Portugal,Lisbon,Urban_Background,6.71,50.45,13.75,0.0,29.9,35.99,37.17,0.614,49.49,5.27,92.91,Moderate,14.0,2.0,6.0,3.0
2020-06-24 15:00:00,Italy,Rome,Industrial,8.12,66.82,16.78,0.0,23.73,18.46,29.16,0.369,32.55,9.6,72.9,Moderate,15.0,2.0,6.0,3.0
2020-06-24 16:00:00,Germany,Berlin,Rural,3.89,63.23,2.42,0.0,29.55,54.08,32.38,0.518,29.66,0.0,108.16,Unhealthy_for_Sensitive,16.0,2.0,,3.0
2020-06-24 17:00:00,Portugal,Coimbra,Urban_Background,10.75,44.24,13.85,0.47,31.56,42.73,47.86,0.583,52.45,0.13,119.65,Unhealthy_for_Sensitive,17.0,2.0,6.0,3.0
2020-06-24 18:00:00,Italy,Turin,Suburban,15.07,52.7,11.45,0.0,36.53,48.44,42.38,0.61,37.42,1.49,105.95,Unhealthy_for_Sensitive,18.0,2.0,6.0,3.0
2020-06-24 19:00:00,Poland,Warsaw,Urban_Background,15.77,45.69,,0.0,26.18,41.52,42.82,0.633,50.96,8.66,107.05,Unhealthy_for_Sensitive,19.0,2.0,6.0,3.0
2020-06-24 20:00:00,Sweden,Malmo,Rural,4.39,46.51,16.44,0.0,23.85,33.83,24.89,0.227,55.15,3.89,68.15,Moderate,20.0,2.0,6.0,3.0
2020-06-24 21:00:00,Poland,Krakow,Urban_Traffic,-0.51,62.17,14.99,0.0,25.07,50.63,40.51,0.477,34.68,5.55,101.28,Unhealthy_for_Sensitive,21.0,2.0,6.0,3.0
2020-06-24 22:00:00,Belgium,Antwerp,Urban_Traffic,9.46,46.32,3.94,0.0,26.6,40.51,52.2,0.658,40.64,1.84,130.49,Unhealthy_for_Sensitive,22.0,2.0,6.0,3.0
2020-06-24 23:00:00,Spain,Valencia,Urban_Background,5.61,59.08,17.17,0.0,27.23,37.85,46.86,0.376,33.45,1.87,117.15,Unhealthy_for_Sensitive,23.0,2.0,6.0,3.0
2020-06-25 00:00:00,Germany,Hamburg,Industrial,12.84,60.96,32.08,1.59,19.06,27.0,0.0,0.159,28.98,9.02,54.47,Moderate,0.0,3.0,6.0,3.0
2020-06-25 01:00:00,Portugal,Lisbon,Suburban,14.04,67.46,4.04,0.0,20.74,34.29,24.41,0.448,,3.43,68.58,Moderate,1.0,3.0,6.0,3.0
,Belgium,Brussels,Rural,8.44,44.93,9.39,0.0,28.87,49.66,36.22,0.452,52.66,2.77,99.32,Moderate,2.0,3.0,6.0,3.0
2020-06-25 03:00:00,Spain,Madrid,Urban_Traffic,7.67,60.48,13.71,0.0,26.4,42.37,52.4,0.358,25.72,6.91,131.0,Unhealthy_for_Sensitive,3.0,3.0,6.0,3.0
2020-06-25 04:00:00,Sweden,Uppsala,Urban_Traffic,15.74,49.28,18.44,0.34,23.02,36.89,26.76,0.366,66.03,7.85,73.78,Moderate,4.0,,6.0,3.0
2020-06-25 05:00:00,Belgium,Ghent,Industrial,2.2,72.25,23.74,0.46,14.88,11.27,18.26,0.192,52.56,8.99,52.56,Moderate,5.0,3.0,6.0,3.0
2020-06-25 06:00:00,Italy,Milan,Urban_Background,3.05,46.62,1.43,0.0,33.97,53.46,41.44,0.627,54.73,6.78,106.92,Unhealthy_for_Sensitive,6.0,3.0,6.0,3.0
2020-06-25 07:00:00,Italy,Naples,Urban_Background,9.0,56.73,29.96,0.0,27.26,31.84,39.12,0.493,31.71,7.32,97.8,Moderate,7.0,3.0,,3.0
2020-06-25 08:00:00,Portugal,Porto,Rural,11.39,53.86,28.52,0.0,21.51,10.17,31.69,0.298,53.04,6.73,79.22,Moderate,8.0,3.0,6.0,3.0
2020-06-25 09:00:00,Sweden,Stockholm,Industrial,17.16,58.37,11.7,0.0,27.17,46.0,46.17,0.294,47.11,6.49,115.43,Unhealthy_for_Sensitive,9.0,3.0,6.0,3.0
2020-06-25 10:00:00,Sweden,Gothenburg,Industrial,3.01,50.66,20.0,0.0,17.24,22.53,19.76,0.421,32.67,10.33,51.67,Moderate,10.0,3.0,6.0,3.0
2020-06-25 11:00:00,Italy,Turin,Urban_Background,11.97,49.21,11.39,0.0,20.16,30.33,53.48,0.495,53.59,0.71,,Unhealthy_for_Sensitive,11.0,3.0,6.0,3.0
,Sweden,Gothenburg,,14.85,,6.26,0.0,34.14,54.64,48.95,0.404,52.52,10.12,122.37,Unhealthy_for_Sensitive,12.0,3.0,6.0,3.0
2020-06-25 13:00:00,Italy,Rome,Rural,16.42,52.65,18.17,0.0,26.07,37.33,25.04,0.377,48.08,3.22,74.66,Moderate,13.0,3.0,6.0,3.0
2020-06-25 14:00:00,Poland,Warsaw,Rural,17.52,52.14,20.03,,9.02,26.58,30.63,0.396,49.64,6.67,76.59,Moderate,14.0,3.0,6.0,3.0
2020-06-25 15:00:00,Spain,Madrid,Urban_Background,13.05,41.41,20.29,1.61,26.92,50.17,36.13,0.469,50.63,3.17,100.33,Unhealthy_for_Sensitive,15.0,3.0,6.0,3.0
,Netherlands,Utrecht,Urban_Background,-6.33,45.99,14.89,3.24,22.26,32.39,32.9,0.578,49.93,5.89,82.24,Moderate,16.0,3.0,6.0,3.0
2020-06-25 17:00:00,Netherlands,Amsterdam,Urban_Background,10.31,45.12,23.01,0.0,29.96,45.18,49.26,0.439,65.52,0.0,123.14,Unhealthy_for_Sensitive,17.0,3.0,6.0,3.0
2020-06-25 18:00:00,France,Toulouse,Industrial,1.81,43.7,18.99,0.0,30.76,37.83,39.33,0.404,71.68,11.26,98.32,Moderate,18.0,3.0,6.0,3.0
2020-06-25 19:00:00,Italy,Turin,Urban_Background,8.92,60.46,6.33,0.0,24.89,34.44,42.21,0.752,38.63,8.74,105.52,Unhealthy_for_Sensitive,19.0,3.0,6.0,3.0
2020-06-25 20:00:00,Austria,Salzburg,Urban_Traffic,9.24,36.13,10.84,0.0,30.83,29.48,19.94,0.708,38.82,2.24,88.08,Moderate,20.0,3.0,6.0,3.0
2020-06-25 21:00:00,Portugal,Lisbon,Urban_Background,5.57,46.51,22.19,0.0,32.45,38.57,32.13,0.398,60.99,2.7,92.71,Moderate,21.0,3.0,6.0,3.0
2020-06-25 22:00:00,France,Toulouse,Industrial,16.57,47.18,14.54,0.0,23.3,40.44,34.75,0.397,45.79,5.49,86.87,Moderate,22.0,3.0,6.0,3.0
2020-06-25 23:00:00,Poland,Krakow,Industrial,19.34,41.7,33.41,0.0,23.3,22.4,25.43,0.242,64.17,10.32,66.57,Moderate,23.0,3.0,6.0,3.0
2020-06-26 00:00:00,Sweden,Gothenburg,Suburban,18.67,53.97,10.81,0.0,22.22,57.07,35.26,0.495,45.76,6.37,114.13,Unhealthy_for_Sensitive,0.0,4.0,6.0,3.0
2020-06-26 01:00:00,Austria,Innsbruck,Industrial,12.72,56.01,6.76,0.42,24.25,37.04,33.53,0.533,47.19,10.66,83.81,Moderate,1.0,4.0,6.0,3.0
2020-06-26 02:00:00,Belgium,Antwerp,Industrial,9.64,62.3,17.63,0.0,20.61,25.5,22.14,0.373,44.21,8.57,58.88,Moderate,2.0,4.0,,3.0
2020-06-26 03:00:00,Sweden,Uppsala,Urban_Background,1.92,58.64,2.49,0.0,36.97,45.45,49.64,0.54,29.61,1.01,124.09,Unhealthy_for_Sensitive,3.0,4.0,6.0,3.0
2020-06-26 04:00:00,Belgium,Antwerp,Urban_Traffic,14.58,38.15,18.13,0.0,24.63,41.85,44.58,0.484,48.4,4.53,111.46,Unhealthy_for_Sensitive,4.0,4.0,6.0,3.0
2020-06-26 05:00:00,Netherlands,Rotterdam,Urban_Traffic,10.66,,24.19,0.0,17.94,17.91,29.08,0.36,35.21,0.0,72.7,Moderate,5.0,4.0,6.0,3.0
2020-06-26 06:00:00,,,Suburban,,61.93,4.47,0.0,19.33,33.57,27.86,0.519,41.21,4.76,69.66,Moderate,6.0,4.0,6.0,3.0
2020-06-26 07:00:00,Italy,Naples,Rural,12.48,60.7,12.81,0.0,22.97,28.28,42.65,0.314,37.87,6.8,106.62,Unhealthy_for_Sensitive,7.0,4.0,6.0,3.0
2020-06-26 08:00:00,Netherlands,Rotterdam,Urban_Background,13.78,56.69,16.46,0.0,33.25,59.01,55.69,0.474,61.88,3.63,,Unhealthy_for_Sensitive,8.0,4.0,6.0,3.0
2020-06-26 09:00:00,Italy,Turin,Industrial,2.86,30.16,10.95,0.0,25.51,28.14,42.76,0.53,54.75,5.21,106.91,Unhealthy_for_Sensitive,9.0,4.0,6.0,3.0
2020-06-26 10:00:00,Germany,Berlin,Suburban,9.27,56.21,6.53,,28.19,43.67,35.09,0.443,40.46,0.85,87.73,Moderate,10.0,4.0,6.0,3.0
2020-06-26 11:00:00,Netherlands,Amsterdam,Rural,14.03,49.05,21.66,0.0,16.55,19.48,38.06,0.3,39.97,7.5,95.15,Moderate,11.0,4.0,6.0,3.0
2020-06-26 12:00:00,Italy,Turin,Urban_Traffic,11.31,41.0,22.5,4.42,27.75,44.8,32.04,0.465,65.96,5.51,,Moderate,12.0,4.0,6.0,3.0
2020-06-26 13:00:00,France,Paris,Urban_Background,8.01,54.28,22.12,0.0,32.65,34.64,30.56,0.277,38.53,0.84,93.28,Moderate,13.0,4.0,6.0,3.0
2020-06-26 14:00:00,Austria,Salzburg,Urban_Traffic,20.03,53.62,6.27,2.85,28.36,40.82,36.77,0.639,48.26,1.96,91.92,Moderate,14.0,4.0,6.0,3.0
2020-06-26 15:00:00,Portugal,Coimbra,Urban_Background,1.32,41.23,25.07,0.43,26.42,24.54,33.68,0.341,42.39,2.3,84.21,Moderate,15.0,4.0,6.0,3.0
2020-06-26 16:00:00,Poland,Krakow,Urban_Traffic,11.03,55.8,4.21,0.0,28.59,61.19,41.21,0.701,61.09,7.43,122.38,Unhealthy_for_Sensitive,16.0,4.0,6.0,3.0
2020-06-26 17:00:00,Poland,Poznan,Industrial,21.41,60.09,5.1,1.13,26.88,46.88,37.73,0.521,27.96,8.43,94.31,Moderate,17.0,4.0,6.0,3.0
2020-06-26 18:00:00,Netherlands,Utrecht,Industrial,11.17,63.7,28.8,,16.68,25.06,32.53,0.4,41.51,11.85,,Moderate,18.0,4.0,6.0,3.0
2020-06-26 19:00:00,Portugal,Porto,Rural,15.23,67.57,19.21,1.39,16.72,26.36,46.23,0.435,47.52,5.57,115.58,Unhealthy_for_Sensitive,19.0,4.0,6.0,3.0
2020-06-26 20:00:00,Austria,Graz,Rural,14.89,43.06,1.71,0.0,26.18,41.55,41.48,0.655,58.43,4.37,103.69,Unhealthy_for_Sensitive,20.0,4.0,6.0,3.0
2020-06-26 21:00:00,Sweden,Stockholm,Rural,14.12,50.62,15.6,0.0,27.85,46.33,43.7,0.504,52.58,7.28,109.24,Unhealthy_for_Sensitive,21.0,4.0,6.0,3.0
2020-06-26 22:00:00,Portugal,Porto,Suburban,7.03,43.53,23.19,,18.9,42.19,22.84,0.366,42.95,5.32,84.37,Moderate,22.0,4.0,6.0,3.0
2020-06-26 23:00:00,Italy,Milan,Industrial,11.62,56.2,8.46,0.0,27.53,44.24,24.29,0.561,44.27,12.0,88.48,Moderate,23.0,4.0,6.0,3.0
2020-06-27 00:00:00,France,Paris,Industrial,14.81,49.78,14.94,0.0,19.04,27.06,47.75,0.562,53.98,6.74,119.38,Unhealthy_for_Sensitive,0.0,5.0,6.0,3.0
2020-06-27 01:00:00,Poland,Poznan,Urban_Background,16.88,34.88,15.07,0.0,21.51,32.61,32.47,0.412,36.33,5.81,81.18,Moderate,1.0,5.0,6.0,3.0
2020-06-27 02:00:00,Italy,Naples,Urban_Background,15.97,49.25,9.63,1.45,31.45,50.03,32.25,0.581,23.47,4.65,100.07,Unhealthy_for_Sensitive,2.0,5.0,6.0,3.0
2020-06-27 03:00:00,Belgium,Antwerp,Urban_Background,15.58,47.84,9.7,0.0,20.63,43.43,25.7,0.422,27.4,9.54,86.85,Moderate,3.0,5.0,6.0,3.0
,Poland,Poznan,Suburban,7.39,35.7,9.02,0.0,17.55,29.27,26.42,0.3,38.07,1.92,66.04,Moderate,4.0,5.0,6.0,3.0
2020-06-27 05:00:00,Spain,Seville,Rural,14.03,54.41,6.87,0.0,18.91,20.46,36.86,0.514,53.13,4.13,92.14,Moderate,5.0,5.0,6.0,3.0
2020-06-27 06:00:00,Austria,Graz,Industrial,5.8,57.18,12.67,2.51,18.48,31.25,22.97,0.316,44.2,8.6,62.51,Moderate,6.0,5.0,6.0,3.0
2020-06-27 07:00:00,Poland,Krakow,Suburban,17.07,60.82,7.04,4.48,22.73,28.61,40.01,0.335,45.29,3.52,100.03,Unhealthy_for_Sensitive,7.0,5.0,6.0,3.0
2020-06-27 08:00:00,Spain,Valencia,Industrial,12.78,72.36,31.15,0.0,22.74,24.97,8.73,0.146,42.58,13.62,68.12,Moderate,8.0,5.0,6.0,3.0
2020-06-27 09:00:00,Belgium,Antwerp,Rural,11.28,50.23,11.72,0.0,29.03,39.57,32.53,0.408,44.16,10.54,82.93,Moderate,9.0,5.0,6.0,3.0
2020-06-27 10:00:00,Spain,Seville,Suburban,11.8,48.83,22.96,0.13,9.43,25.03,12.55,0.157,42.39,3.06,50.07,Moderate,10.0,5.0,6.0,3.0
2020-06-27 11:00:00,Austria,Salzburg,,12.12,45.4,13.43,0.0,29.97,41.35,35.86,0.528,35.74,0.0,89.64,Moderate,11.0,5.0,6.0,3.0
2020-06-27 12:00:00,Austria,Salzburg,Industrial,14.43,47.21,4.5,0.0,24.6,40.17,21.4,0.352,36.01,7.76,80.34,Moderate,12.0,5.0,6.0,3.0
2020-06-27 13:00:00,Germany,Berlin,Urban_Traffic,10.95,36.19,20.04,0.0,18.6,27.5,36.32,,53.41,,90.81,Moderate,13.0,5.0,6.0,3.0
2020-06-27 14:00:00,France,Lyon,Suburban,1.26,37.86,14.02,1.67,,33.0,19.42,0.396,45.73,7.61,66.0,Moderate,14.0,5.0,6.0,3.0
2020-06-27 15:00:00,Belgium,Antwerp,Industrial,8.83,39.88,23.58,0.0,17.8,17.08,18.25,0.249,46.35,5.35,50.84,Moderate,15.0,5.0,6.0,3.0
2020-06-27 16:00:00,Belgium,Brussels,Urban_Background,7.92,35.84,,,27.21,38.72,38.79,0.554,48.53,0.41,96.97,Moderate,16.0,5.0,6.0,3.0
2020-06-27 17:00:00,Germany,Frankfurt,Rural,10.16,62.25,16.97,0.0,14.21,22.59,34.66,0.444,33.85,4.88,86.64,Moderate,17.0,5.0,6.0,3.0
2020-06-27 18:00:00,Netherlands,The Hague,Industrial,-6.94,29.12,15.43,,32.59,56.91,41.7,0.422,55.99,6.1,113.82,Unhealthy_for_Sensitive,18.0,5.0,6.0,3.0
2020-06-27 19:00:00,Sweden,Stockholm,Urban_Background,8.02,50.32,16.15,0.0,40.48,58.5,41.18,0.558,52.99,1.14,117.0,Unhealthy_for_Sensitive,19.0,5.0,6.0,3.0
2020-06-27 20:00:00,Netherlands,Rotterdam,Industrial,9.49,52.91,12.89,0.0,14.9,35.9,23.49,0.36,66.28,10.99,71.79,Moderate,20.0,5.0,6.0,3.0
2020-06-27 21:00:00,Austria,Graz,Rural,11.46,67.32,5.33,0.04,22.47,27.18,45.27,0.329,34.56,1.52,113.16,Unhealthy_for_Sensitive,21.0,5.0,6.0,3.0
2020-06-27 22:00:00,Austria,Vienna,Urban_Background,8.39,48.3,0.36,0.0,31.86,42.47,36.39,0.442,43.48,2.71,91.04,Moderate,22.0,5.0,6.0,3.0
2020-06-27 23:00:00,,Brussels,Suburban,13.7,41.52,20.04,0.0,18.86,25.52,33.33,0.286,59.57,4.84,83.32,Moderate,23.0,5.0,6.0,3.0
2020-06-28 00:00:00,Portugal,Braga,Industrial,9.5,52.44,22.3,0.0,26.22,33.01,27.3,0.095,38.81,8.51,74.92,Moderate,0.0,6.0,6.0,3.0
2020-06-28 01:00:00,Netherlands,Utrecht,Urban_Traffic,11.77,31.87,13.04,0.0,27.49,34.22,35.45,0.534,41.02,0.0,88.63,Moderate,1.0,6.0,6.0,3.0
2020-06-28 02:00:00,France,Toulouse,Urban_Traffic,9.17,50.04,25.59,0.0,23.2,28.44,30.05,0.332,55.26,0.0,75.14,Moderate,2.0,6.0,6.0,3.0
2020-06-28 03:00:00,France,Toulouse,Urban_Background,16.75,56.71,22.72,0.0,,44.1,20.47,0.385,76.79,7.65,88.2,Moderate,3.0,6.0,6.0,3.0
2020-06-28 04:00:00,Italy,Milan,Urban_Background,10.98,41.84,16.74,0.0,23.16,40.68,43.12,0.42,22.48,5.31,107.8,Unhealthy_for_Sensitive,4.0,6.0,6.0,3.0
2020-06-28 05:00:00,Portugal,Braga,Industrial,6.68,54.03,12.18,0.0,18.08,30.5,,0.4,43.78,12.99,65.78,Moderate,5.0,6.0,,3.0
2020-06-28 06:00:00,Portugal,Porto,Industrial,10.55,49.87,1.05,0.0,17.78,45.32,33.65,0.413,39.43,10.98,90.63,Moderate,6.0,6.0,6.0,3.0
2020-06-28 07:00:00,Spain,Seville,Suburban,0.71,54.24,3.28,0.0,33.79,48.33,37.83,0.638,38.85,5.85,96.65,Moderate,7.0,6.0,6.0,3.0
2020-06-28 08:00:00,Spain,Madrid,Urban_Background,14.44,48.88,8.89,4.5,36.36,43.01,33.42,0.778,38.64,8.57,103.89,Unhealthy_for_Sensitive,8.0,6.0,6.0,3.0
2020-06-28 09:00:00,Poland,Poznan,Urban_Background,9.41,61.26,26.05,1.91,32.12,38.93,37.6,0.425,35.78,10.84,93.99,Moderate,,6.0,6.0,3.0
2020-06-28 10:00:00,Sweden,Uppsala,Urban_Traffic,11.1,50.69,9.1,0.0,22.69,30.02,46.79,0.46,49.13,3.91,116.97,Unhealthy_for_Sensitive,10.0,6.0,6.0,3.0
2020-06-28 11:00:00,Austria,Innsbruck,Rural,12.75,38.84,4.11,0.0,26.07,47.37,18.97,0.418,59.8,3.68,94.74,Moderate,11.0,6.0,6.0,3.0
2020-06-28 12:00:00,France,Paris,Suburban,13.44,50.68,12.8,0.0,25.09,50.41,26.09,0.436,45.84,2.54,100.82,Unhealthy_for_Sensitive,12.0,,6.0,3.0
2020-06-28 13:00:00,Italy,Turin,Urban_Background,12.12,47.02,14.98,0.0,27.24,23.81,39.1,0.453,49.45,0.11,97.76,Moderate,13.0,6.0,6.0,3.0
2020-06-28 14:00:00,Italy,Turin,Industrial,5.09,56.07,5.02,,17.49,18.47,27.29,0.39,40.83,12.28,68.22,Moderate,14.0,6.0,6.0,3.0
2020-06-28 15:00:00,Italy,Milan,Urban_Background,6.56,61.5,18.92,1.49,25.69,32.95,44.05,0.42,44.08,9.25,110.13,Unhealthy_for_Sensitive,15.0,6.0,6.0,3.0
2020-06-28 16:00:00,Germany,Hamburg,Urban_Background,19.81,40.95,17.74,0.0,30.15,37.14,,0.627,53.51,5.52,86.15,Moderate,16.0,6.0,6.0,3.0
2020-06-28 17:00:00,Portugal,Lisbon,Suburban,10.99,60.45,9.44,0.0,21.02,35.88,42.77,0.586,57.37,6.41,,Unhealthy_for_Sensitive,17.0,,6.0,3.0
2020-06-28 18:00:00,Belgium,Antwerp,Suburban,11.86,44.32,0.75,0.0,24.8,42.38,62.45,0.58,54.76,3.27,156.13,Unhealthy,18.0,6.0,6.0,3.0
2020-06-28 19:00:00,France,Marseille,Urban_Background,12.37,57.94,7.84,0.0,28.35,37.26,43.84,0.524,32.18,3.95,,Unhealthy_for_Sensitive,19.0,6.0,6.0,3.0
2020-06-28 20:00:00,Sweden,Stockholm,Urban_Background,8.43,44.76,19.87,4.65,25.98,37.4,28.05,0.535,32.85,3.32,74.8,Moderate,20.0,6.0,6.0,3.0
2020-06-28 21:00:00,Spain,Barcelona,Urban_Traffic,5.07,59.35,7.24,6.79,27.95,63.1,50.95,0.475,54.36,3.1,127.36,Unhealthy_for_Sensitive,21.0,6.0,6.0,3.0
2020-06-28 22:00:00,France,Paris,Suburban,8.44,57.87,13.74,0.0,18.07,27.15,27.25,0.335,56.56,3.39,68.13,Moderate,22.0,6.0,6.0,3.0
2020-06-28 23:00:00,Portugal,Coimbra,,4.34,72.37,27.45,0.0,18.59,23.31,24.79,0.224,69.4,6.73,69.4,Moderate,23.0,6.0,6.0,3.0
2020-06-29 00:00:00,Spain,Valencia,Urban_Background,6.62,54.66,13.25,4.03,33.88,53.71,49.33,0.564,42.52,1.91,123.32,Unhealthy_for_Sensitive,0.0,0.0,6.0,3.0
2020-06-29 01:00:00,France,Lyon,Rural,4.13,51.42,18.54,0.39,23.85,30.11,31.0,0.388,34.46,5.49,77.49,Moderate,1.0,,6.0,3.0
2020-06-29 02:00:00,Belgium,Brussels,Suburban,12.08,53.72,17.18,0.0,24.77,26.39,41.66,0.39,45.94,4.15,104.16,Unhealthy_for_Sensitive,2.0,0.0,6.0,3.0
2020-06-29 03:00:00,Portugal,Lisbon,,7.93,58.89,13.83,0.68,22.21,37.4,37.8,0.194,39.4,12.17,94.49,Moderate,3.0,0.0,6.0,3.0
2020-06-29 04:00:00,Austria,Vienna,Urban_Background,13.79,49.1,15.52,0.0,21.11,29.76,35.19,0.477,55.26,0.0,87.98,Moderate,4.0,0.0,6.0,3.0
2020-06-29 05:00:00,Belgium,Ghent,Industrial,8.7,45.16,4.35,0.48,20.52,32.48,38.1,0.568,30.83,8.95,95.26,Moderate,5.0,0.0,6.0,3.0
2020-06-29 06:00:00,Italy,Turin,Rural,12.17,35.97,9.51,0.0,26.64,39.26,37.18,0.299,62.83,4.39,92.95,Moderate,6.0,0.0,6.0,3.0
2020-06-29 07:00:00,Austria,Vienna,Rural,15.02,60.75,,0.94,25.07,42.82,27.52,0.633,57.22,,85.64,Moderate,7.0,0.0,6.0,3.0
2020-06-29 08:00:00,Germany,Berlin,Industrial,9.51,32.08,9.77,0.0,37.92,53.97,47.9,0.567,42.69,13.4,119.75,Unhealthy_for_Sensitive,,0.0,6.0,3.0
2020-06-29 09:00:00,Poland,Krakow,Urban_Traffic,22.6,58.81,16.4,0.0,28.54,41.23,44.68,0.425,23.33,5.13,111.7,Unhealthy_for_Sensitive,9.0,0.0,6.0,3.0
2020-06-29 10:00:00,Austria,Innsbruck,Urban_Traffic,13.52,39.74,0.6,2.14,25.1,48.04,35.93,0.671,43.43,8.78,96.09,Moderate,10.0,0.0,6.0,3.0
2020-06-29 11:00:00,Italy,Naples,Urban_Traffic,,44.88,21.48,1.38,24.17,35.33,41.27,0.326,43.01,9.41,103.18,Unhealthy_for_Sensitive,11.0,0.0,6.0,3.0
