timestamp,country,city,station_type,temperature,humidity,wind_speed,precipitation,pm2.5,pm10,no2,co,o3,so2,aqi,aqi_category,hour,day_of_week,month,season,pm_ratio,pollution_index,is_weekend,is_rush_hour
2020-01-12 06:00:00,Germany,Hamburg,Industrial,11.84,31.42,3.47,0.0,31.25,60.19,23.25,0.502,56.24,9.64,120.38,Unhealthy_for_Sensitive,6.0,6.0,1.0,1.0,0.5191892340911793,38.23,1,0
2020-01-12 07:00:00,Spain,Valencia,Industrial,26.34,53.29,17.51,0.0,25.79,35.32,24.3,0.25,72.23,7.4,73.68,Moderate,7.0,6.0,1.0,1.0,0.7301812004509337,28.47,1,1
,Germany,Krakow,Rural,8.62,49.27,10.01,0.0,32.62,39.58,24.62,0.386,49.34,5.92,93.2,Moderate,8.0,6.0,1.0,1.0,0.8241536129337439,32.27333333333333,1,1
2020-01-12 10:00:00,Poland,Warsaw,Suburban,9.08,20.0,27.32,0.0,25.33,31.11,21.64,0.06,52.88,6.67,72.38,Moderate,10.0,6.0,1.0,1.0,0.8142076502706068,26.026666666666667,1,0
2020-01-12 11:00:00,Germany,Berlin,Suburban,29.65,46.63,9.21,0.0,29.74,49.54,33.18,0.426,69.43,9.57,99.66,Moderate,11.0,6.0,1.0,1.0,0.6003229713350821,37.48666666666667,1,0
2020-01-12 12:00:00,France,Toulouse,Rural,22.09,32.34,20.83,0.0,16.56,32.48,30.15,0.32,46.37,2.46,75.36,Moderate,12.0,6.0,1.0,1.0,0.5098522167471987,26.396666666666665,1,0
2020-01-12 13:00:00,Portugal,Lisbon,Urban_Background,23.75,30.0,13.1,1.95,32.73,51.97,48.18,0.459,65.88,7.76,91.79,Unhealthy_for_Sensitive,13.0,6.0,1.0,1.0,0.6297864152383494,44.29333333333333,1,0
2020-01-12 14:00:00,Netherlands,The Hague,Urban_Background,18.6,40.77,27.98,0.0,35.86,34.25,36.98,0.303,66.11,6.32,102.46,Unhealthy_for_Sensitive,14.0,6.0,1.0,1.0,1.0470072992670159,35.696666666666665,1,0
2020-01-12 15:00:00,Spain,Barcelona,Industrial,13.83,41.11,16.22,0.0,24.97,37.16,19.84,0.267,66.73,14.31,74.31,Moderate,15.0,6.0,1.0,1.0,0.6719590958001292,27.323333333333334,1,0
2020-01-12 16:00:00,Belgium,Ghent,Rural,23.33,27.54,0.76,0.2,31.32,45.59,36.92,0.646,43.66,3.87,92.29,Moderate,16.0,6.0,1.0,1.0,0.6869927615690129,37.943333333333335,1,0
2020-01-12 17:00:00,Germany,Munich,Suburban,18.88,27.02,8.94,1.55,32.26,71.94,35.82,0.386,66.86,0.23,143.89,Unhealthy_for_Sensitive,17.0,6.0,1.0,1.0,0.4484292465937608,46.673333333333325,1,1
2020-01-12 18:00:00,Sweden,Uppsala,Urban_Traffic,14.36,37.12,26.35,0.0,20.01,19.97,44.19,0.345,41.58,8.62,110.48,Unhealthy_for_Sensitive,18.0,6.0,1.0,1.0,1.0020030045017427,28.05666666666667,1,1
2020-01-12 19:00:00,Italy,Rome,Urban_Background,23.21,48.43,24.65,1.7,28.41,32.76,28.12,0.296,68.64,7.19,81.17,Moderate,19.0,6.0,1.0,1.0,0.86721611721347,29.763333333333335,1,1
2020-01-12 20:00:00,Spain,Valencia,Industrial,14.32,47.04,17.24,0.0,15.31,13.22,17.91,0.42,47.63,13.06,65.28,Moderate,20.0,6.0,1.0,1.0,1.1580937972680931,15.479999999999999,1,0
2020-01-12 21:00:00,Italy,Turin,Suburban,12.38,51.04,18.8,1.38,16.9,29.51,32.91,0.157,71.54,6.72,82.27,Moderate,21.0,6.0,1.0,1.0,0.5726872246676629,26.439999999999998,1,0
2020-01-12 22:00:00,Austria,Graz,Suburban,22.55,47.49,18.7,0.0,21.54,32.39,27.06,0.376,57.47,1.43,67.64,Moderate,22.0,6.0,1.0,1.0,0.665020067920145,26.996666666666666,1,0
2020-01-12 23:00:00,Netherlands,Amsterdam,Industrial,22.94,42.18,7.17,0.0,22.88,35.13,32.04,0.215,56.73,7.06,80.11,Moderate,23.0,6.0,1.0,1.0,0.6512951892950432,30.01666666666667,1,0
2020-01-13 00:00:00,Germany,Hamburg,Rural,12.86,37.61,13.29,0.0,30.11,39.18,45.48,0.334,55.77,6.2,113.7,Unhealthy_for_Sensitive,0.0,0.0,1.0,1.0,0.7685043389464815,38.25666666666666,0,0
2020-01-13 01:00:00,Sweden,Gothenburg,Urban_Background,18.16,41.82,1.33,4.05,31.86,48.23,42.47,0.624,65.4,7.73,106.17,Unhealthy_for_Sensitive,1.0,0.0,1.0,1.0,0.6605846983191778,40.85333333333333,0,0
2020-01-13 02:00:00,Spain,Madrid,Urban_Background,18.56,50.27,23.85,0.0,26.48,36.17,26.49,0.371,65.19,2.69,75.65,Moderate,2.0,0.0,1.0,1.0,0.732098424106353,29.713333333333335,0,0
2020-01-13 03:00:00,Spain,Madrid,Urban_Traffic,15.3,20.09,17.08,0.0,24.16,34.5,44.43,0.394,52.82,7.05,111.08,Unhealthy_for_Sensitive,3.0,0.0,1.0,1.0,0.700289855070434,34.36333333333334,0,0
2020-01-13 04:00:00,Portugal,Lisbon,Industrial,19.68,20.0,20.46,0.0,23.79,43.54,25.6,0.256,64.58,9.48,87.08,Moderate,4.0,0.0,1.0,1.0,0.5463941203478493,30.97666666666667,0,0
2020-01-13 05:00:00,Spain,Valencia,Industrial,12.15,38.23,4.16,0.0,26.73,32.53,29.3,0.397,43.59,10.02,76.37,Moderate,5.0,0.0,1.0,1.0,0.8217030433420789,29.52,0,0
2020-01-13 06:00:00,France,Toulouse,Urban_Background,19.83,53.46,19.18,0.0,30.21,31.89,39.2,0.549,75.11,9.2,98.01,Moderate,6.0,0.0,1.0,1.0,0.9473189087458536,33.76666666666667,0,0
2020-01-13 07:00:00,Portugal,Braga,Urban_Background,20.27,38.88,8.56,0.41,37.93,48.43,46.87,0.587,23.27,11.16,117.18,Unhealthy_for_Sensitive,7.0,0.0,1.0,1.0,0.7831922362156035,44.41,0,1
2020-01-13 09:00:00,Sweden,Gothenburg,Rural,21.6,47.76,23.93,0.12,31.94,50.71,27.38,0.297,47.56,6.51,101.42,Unhealthy_for_Sensitive,9.0,0.0,1.0,1.0,0.6298560441715049,36.67666666666667,0,1
2020-01-13 10:00:00,Italy,Turin,Suburban,15.15,54.5,22.62,8.94,31.67,47.68,25.64,0.426,46.58,1.22,95.36,Moderate,10.0,0.0,1.0,1.0,0.6642197986563251,34.99666666666666,0,0
2020-01-13 11:00:00,Portugal,Braga,Industrial,20.04,48.16,14.62,0.66,30.82,40.36,29.55,0.379,49.37,5.88,88.05,Moderate,11.0,0.0,1.0,1.0,0.763627353813767,33.57666666666667,0,0
2020-01-13 12:00:00,Italy,Naples,Suburban,23.6,31.23,28.7,0.0,11.95,36.73,24.41,0.249,54.95,4.25,61.02,Moderate,12.0,0.0,1.0,1.0,0.32534712768765217,24.36333333333333,0,0
2020-01-13 13:00:00,Netherlands,Amsterdam,Rural,12.15,30.34,28.03,0.35,17.98,11.37,20.9,0.446,40.09,1.85,52.25,Moderate,13.0,0.0,1.0,1.0,1.581354441498845,16.75,0,0
2020-01-13 14:00:00,France,Marseille,Urban_Traffic,11.97,45.73,6.49,3.51,30.93,47.33,28.14,0.57,50.88,8.55,94.66,Moderate,14.0,0.0,1.0,1.0,0.6534967251201067,35.46666666666666,0,0
2020-01-13 15:00:00,Sweden,Malmo,Industrial,13.4,46.87,26.73,0.0,19.29,18.35,37.61,0.105,39.55,10.36,94.02,Moderate,15.0,0.0,1.0,1.0,1.0512261580324183,25.083333333333332,0,0
2020-01-13 16:00:00,France,Paris,Suburban,22.47,30.92,15.51,0.0,22.85,32.16,18.35,0.388,47.09,0.0,65.27,Moderate,16.0,0.0,1.0,1.0,0.710509950246547,24.453333333333333,0,0
2020-01-13 17:00:00,Italy,Milan,Urban_Traffic,23.47,42.29,23.59,0.0,42.07,61.8,33.18,0.449,58.52,5.72,132.12,Unhealthy_for_Sensitive,17.0,0.0,6.0,1.0,0.6807443365684778,45.68333333333334,0,1
2020-01-13 18:00:00,Italy,Rome,Urban_Background,20.09,34.32,6.03,0.0,30.98,43.55,50.3,0.63,55.8,7.75,125.75,Unhealthy_for_Sensitive,18.0,0.0,1.0,1.0,0.7113662456929705,41.61,0,1
2020-01-13 20:00:00,Spain,Barcelona,Industrial,12.63,50.07,17.69,0.0,22.86,28.42,24.73,0.343,66.81,6.6,66.81,Moderate,20.0,0.0,1.0,1.0,0.8043631245573386,25.33666666666667,0,0
2020-01-13 21:00:00,Austria,Vienna,Rural,21.3,60.12,16.09,0.0,30.54,48.21,33.18,0.285,63.49,4.15,96.43,Moderate,21.0,0.0,1.0,1.0,0.6334785314237015,37.31,0,0
2020-01-13 22:00:00,Sweden,Malmo,Urban_Background,15.49,38.45,30.41,0.0,22.09,18.01,26.55,0.261,48.96,1.27,66.36,Moderate,22.0,0.0,1.0,1.0,1.2265408106539337,22.21666666666667,0,0
2020-01-13 23:00:00,Italy,Milan,Urban_Traffic,25.82,53.41,15.04,0.0,31.92,52.05,33.18,0.581,47.87,4.45,104.11,Unhealthy_for_Sensitive,23.0,0.0,1.0,1.0,0.6132564841486777,39.050000000000004,0,0
2020-01-14 00:00:00,Netherlands,Utrecht,Suburban,13.44,28.86,17.07,0.0,25.24,31.52,31.35,0.382,56.54,1.6,78.38,Moderate,0.0,1.0,1.0,1.0,0.8007614213172565,29.37,0,0
,Germany,Munich,Suburban,23.65,29.54,15.23,0.0,26.6,41.3,38.43,0.242,61.88,6.77,96.06,Moderate,1.0,1.0,1.0,1.0,0.64406779660861,35.443333333333335,0,0
2020-01-14 02:00:00,Spain,Seville,Suburban,13.7,41.78,25.12,0.0,29.2,45.1,20.53,0.323,67.32,1.33,90.2,Moderate,2.0,1.0,1.0,1.0,0.6474501108633094,31.61,0,0
2020-01-14 03:00:00,Poland,Warsaw,Suburban,25.97,31.4,33.36,0.0,21.96,31.31,29.57,0.292,68.73,4.05,73.92,Moderate,3.0,1.0,1.0,1.0,0.7013733631405259,27.613333333333333,0,0
2020-01-14 04:00:00,Austria,Innsbruck,Urban_Background,22.17,37.77,23.52,0.0,36.66,58.55,27.15,0.293,54.03,5.07,117.1,Unhealthy_for_Sensitive,4.0,1.0,1.0,1.0,0.6261315115275385,40.78666666666666,0,0
2020-01-14 05:00:00,Germany,Munich,Rural,16.18,27.13,15.86,1.24,21.19,29.4,23.71,0.12,65.52,4.57,65.52,Moderate,5.0,1.0,1.0,1.0,0.7207482993172765,24.76666666666667,0,0
2020-01-14 06:00:00,Spain,Madrid,Industrial,14.39,45.83,18.97,0.0,28.96,27.6,24.73,0.339,72.2,12.69,82.73,Moderate,6.0,1.0,1.0,1.0,1.0492753623150388,27.096666666666668,0,0
2020-01-14 08:00:00,Germany,Munich,Urban_Traffic,21.31,30.06,6.48,2.73,36.97,50.06,55.14,0.692,53.63,4.23,137.84,Unhealthy_for_Sensitive,8.0,1.0,1.0,1.0,0.7385137834583728,47.39000000000001,0,1
,Italy,Naples,Urban_Background,18.74,23.74,17.31,0.0,28.44,46.06,31.67,0.557,50.22,2.65,92.12,Moderate,10.0,1.0,1.0,1.0,0.6174554928340915,35.39,0,0
2020-01-14 11:00:00,Belgium,Ghent,Urban_Traffic,13.7,33.41,1.68,0.0,25.57,41.99,42.71,0.58,40.08,1.48,106.76,Unhealthy_for_Sensitive,11.0,1.0,1.0,1.0,0.6089545129778305,36.75666666666667,0,0
2020-01-14 12:00:00,Sweden,Malmo,Suburban,13.04,43.2,18.88,0.0,21.3,34.08,23.76,0.357,53.26,5.02,68.17,Moderate,11.0,1.0,1.0,1.0,0.6249999999981661,26.38,0,0
2020-01-14 13:00:00,Germany,Frankfurt,Urban_Background,15.87,36.58,15.01,0.0,32.21,49.26,45.69,0.481,75.87,1.21,114.22,Unhealthy_for_Sensitive,13.0,1.0,1.0,1.0,0.6538773853011492,42.38666666666666,0,0
2020-01-14 14:00:00,France,Lyon,Urban_Background,17.67,20.31,20.24,0.0,34.43,49.86,25.07,0.406,48.65,3.49,99.72,Moderate,14.0,1.0,1.0,1.0,0.6905334937812063,36.453333333333326,0,0
2020-01-14 15:00:00,Portugal,Lisbon,Rural,17.03,47.97,18.61,2.45,30.18,42.95,46.24,0.35,32.25,0.0,115.6,Unhealthy_for_Sensitive,15.0,1.0,1.0,1.0,0.7026775320123336,39.79,0,0
2020-01-14 16:00:00,Italy,Naples,Suburban,15.6,36.69,17.23,0.0,28.44,36.73,33.18,0.451,40.94,2.09,81.26,Moderate,16.0,1.0,1.0,1.0,0.7742989381955506,32.78333333333333,0,0
2020-01-14 17:00:00,France,Lyon,Rural,15.51,24.3,17.53,0.0,28.69,42.75,38.46,0.421,62.81,12.51,96.15,Moderate,17.0,1.0,1.0,1.0,0.6711111111095412,36.63333333333333,0,1
2020-01-14 18:00:00,Germany,Frankfurt,Suburban,14.88,44.94,25.37,2.34,25.16,22.59,27.56,0.193,63.52,2.83,68.89,Moderate,18.0,1.0,1.0,1.0,1.1137671536028608,25.103333333333335,0,1
2020-01-14 20:00:00,Spain,Madrid,Industrial,12.01,47.76,9.09,0.0,32.53,55.11,44.03,0.405,36.03,12.23,110.22,Unhealthy_for_Sensitive,20.0,1.0,1.0,1.0,0.5902739974585551,43.89000000000001,0,0
2020-01-14 21:00:00,Spain,Barcelona,Urban_Traffic,13.34,29.06,22.03,0.0,27.67,41.39,34.58,0.492,50.58,0.0,86.45,Moderate,21.0,1.0,1.0,1.0,0.6685189659321853,34.54666666666667,0,0
2020-01-14 22:00:00,Austria,Graz,Suburban,23.26,37.81,24.55,0.0,19.16,35.07,29.91,0.317,61.16,3.33,74.77,Moderate,22.0,1.0,1.0,1.0,0.546335899627755,28.046666666666667,0,0
2020-01-14 23:00:00,Portugal,Porto,Urban_Background,16.85,29.7,34.21,0.0,36.7,44.32,24.92,0.263,56.25,12.57,104.86,Unhealthy_for_Sensitive,23.0,1.0,1.0,1.0,0.8280685920558933,35.31333333333334,0,0
2020-01-15 00:00:00,Sweden,Stockholm,Rural,13.08,20.0,15.48,0.0,29.4,40.14,15.87,0.339,51.28,7.88,84.01,Moderate,0.0,2.0,1.0,1.0,0.7324364723449615,28.47,0,0
2020-01-15 01:00:00,France,Toulouse,Rural,19.81,46.72,27.22,0.0,11.83,18.77,18.32,0.267,68.25,3.35,68.25,Moderate,1.0,2.0,1.0,1.0,0.6302610548714425,16.30666666666667,0,0
2020-01-15 02:00:00,Poland,Wroclaw,Suburban,21.77,36.31,15.78,0.0,23.85,32.22,18.38,0.414,46.39,11.55,68.13,Moderate,2.0,2.0,1.0,1.0,0.7402234636848535,24.816666666666666,0,0
2020-01-15 03:00:00,Netherlands,Amsterdam,Urban_Background,20.35,39.07,13.08,0.0,34.58,58.67,42.92,0.491,57.26,5.51,117.35,Unhealthy_for_Sensitive,3.0,2.0,1.0,1.0,0.5893983296393567,45.39000000000001,0,0
2020-01-15 04:00:00,Belgium,Antwerp,Urban_Background,15.66,32.95,34.88,0.0,32.25,36.24,18.49,0.316,61.33,6.07,92.14,Moderate,4.0,2.0,1.0,1.0,0.8899006622492,28.993333333333336,0,0
2020-01-15 05:00:00,Germany,Munich,Urban_Background,18.46,34.53,6.93,0.0,26.44,36.58,44.6,0.494,46.17,7.29,111.51,Unhealthy_for_Sensitive,5.0,2.0,1.0,1.0,0.7227993439017967,35.873333333333335,0,0
2020-01-15 06:00:00,Spain,Madrid,Urban_Background,27.12,32.25,1.49,0.0,33.65,59.28,42.45,0.616,58.64,8.55,118.57,Unhealthy_for_Sensitive,6.0,2.0,1.0,1.0,0.567645074223064,45.126666666666665,0,0
2020-01-15 07:00:00,Netherlands,Amsterdam,Rural,13.21,48.5,11.45,0.1,27.17,42.52,45.18,0.352,43.19,3.44,112.94,Unhealthy_for_Sensitive,7.0,2.0,1.0,1.0,0.6389934148620907,38.29,0,1
2020-01-15 08:00:00,Sweden,Gothenburg,Urban_Traffic,13.7,38.73,15.04,0.0,37.05,48.99,49.12,0.628,46.99,3.56,122.81,Unhealthy_for_Sensitive,8.0,2.0,1.0,1.0,0.75627679118033,45.053333333333335,0,1
2020-01-15 09:00:00,Germany,Berlin,Urban_Background,20.98,50.01,17.59,0.0,31.19,55.29,50.52,0.58,50.25,0.77,126.3,Unhealthy_for_Sensitive,9.0,2.0,1.0,1.0,0.5641164767578873,45.666666666666664,0,1
2020-01-15 10:00:00,Germany,Hamburg,Urban_Background,25.49,48.02,21.9,0.0,22.8,43.41,32.9,0.315,45.02,7.62,86.82,Moderate,10.0,2.0,1.0,1.0,0.5252246026249131,33.03666666666666,0,0
2020-01-15 11:00:00,Poland,Krakow,Industrial,17.35,29.36,9.44,0.0,27.78,39.57,33.69,0.466,64.14,10.31,84.23,Moderate,11.0,2.0,1.0,1.0,0.7020470053052766,33.68,0,0
2020-01-15 12:00:00,France,Marseille,Industrial,22.83,36.78,12.81,0.0,25.0,36.73,33.39,0.255,55.5,7.07,83.47,Moderate,12.0,2.0,1.0,1.0,0.6806425265432055,31.706666666666667,0,0
2020-01-15 13:00:00,France,Marseille,Urban_Background,22.18,60.5,12.71,0.0,37.19,43.98,35.33,0.399,60.46,2.04,106.24,Unhealthy_for_Sensitive,13.0,2.0,1.0,1.0,0.8456116416533751,38.83333333333333,0,0
,Poland,Wroclaw,Industrial,9.39,36.74,24.36,0.0,21.03,25.71,27.45,0.218,67.25,2.33,68.64,Moderate,14.0,2.0,1.0,1.0,0.817969661607087,24.73,0,0
2020-01-15 15:00:00,Spain,Barcelona,Rural,18.21,38.2,16.29,0.0,18.92,38.22,27.45,0.379,67.24,1.9,76.45,Moderate,15.0,2.0,1.0,1.0,0.49502878074177126,28.19666666666667,0,0
2020-01-15 16:00:00,Austria,Vienna,Suburban,20.48,34.1,13.94,0.0,25.48,29.8,20.81,0.502,49.25,8.16,72.8,Moderate,16.0,2.0,1.0,1.0,0.8550335570441107,25.363333333333333,0,0
2020-01-15 17:00:00,France,Marseille,Suburban,16.57,60.61,19.57,0.0,26.23,57.09,28.62,0.336,60.13,4.37,114.17,Unhealthy_for_Sensitive,17.0,2.0,1.0,1.0,0.4594499912410939,37.31333333333334,0,1
2020-01-15 19:00:00,France,Paris,Suburban,4.4,51.59,15.38,0.0,31.75,29.24,30.16,0.426,53.11,5.97,90.73,Moderate,19.0,2.0,1.0,1.0,1.0858413132657805,30.38333333333333,0,1
2020-01-15 20:00:00,Spain,Valencia,Urban_Traffic,13.67,39.65,2.59,0.0,42.27,71.58,39.64,0.539,51.62,5.04,143.17,Unhealthy_for_Sensitive,20.0,2.0,1.0,1.0,0.59052808046858,51.163333333333334,0,0
2020-01-15 21:00:00,Germany,Munich,Urban_Background,19.9,35.67,21.35,0.28,27.83,32.5,13.48,0.29,51.56,7.1,79.5,Moderate,21.0,2.0,1.0,1.0,0.8563076923050574,24.603333333333335,0,0
2020-01-15 22:00:00,France,Lyon,Industrial,17.41,37.95,11.9,0.0,24.99,31.55,20.33,0.421,72.26,13.84,72.26,Moderate,22.0,2.0,1.0,1.0,0.7920760697280758,25.623333333333335,0,0
2020-01-15 23:00:00,Germany,Berlin,Urban_Traffic,20.77,35.21,17.88,0.0,24.54,50.14,34.53,0.545,38.28,12.91,100.28,Unhealthy_for_Sensitive,23.0,2.0,1.0,1.0,0.4894295971270653,36.403333333333336,0,0
2020-01-16 00:00:00,Portugal,Braga,Urban_Traffic,15.97,47.35,20.42,0.0,31.24,19.63,39.11,0.45,45.22,2.04,97.78,Moderate,0.0,3.0,1.0,2.0,1.5914416709037627,29.99333333333333,0,0
2020-01-16 01:00:00,Germany,Berlin,Industrial,12.65,41.11,9.99,0.34,28.77,21.33,24.65,0.307,50.43,8.39,82.21,Moderate,1.0,3.0,1.0,1.0,1.3488045006969116,24.916666666666668,0,0
2020-01-16 02:00:00,Belgium,Bruges,Suburban,13.5,27.36,19.19,0.0,29.7,47.55,41.45,0.387,47.07,10.79,103.62,Unhealthy_for_Sensitive,11.0,3.0,1.0,1.0,0.6246056782321249,39.56666666666667,0,0
2020-01-16 03:00:00,Italy,Rome,Industrial,19.25,59.88,33.24,0.0,19.3,30.08,8.89,0.24,78.66,11.26,78.66,Moderate,3.0,3.0,1.0,1.0,0.6416223404233989,19.423333333333332,0,0
2020-01-16 04:00:00,France,Lyon,Urban_Traffic,13.29,43.86,15.04,4.52,32.93,46.9,33.18,0.599,55.92,8.79,94.08,Moderate,4.0,3.0,1.0,1.0,0.7021321961605498,37.669999999999995,0,0
2020-01-16 05:00:00,Poland,Warsaw,Industrial,12.52,22.83,15.26,2.09,10.2,18.93,29.45,0.415,65.15,10.6,73.61,Moderate,5.0,3.0,1.0,1.0,0.5388272583172804,19.526666666666667,0,0
2020-01-16 06:00:00,Netherlands,The Hague,Urban_Background,13.71,37.62,3.09,0.0,31.01,56.36,40.87,0.593,55.86,5.87,112.72,Unhealthy_for_Sensitive,6.0,3.0,1.0,1.0,0.5502129169614084,42.74666666666667,0,0
2020-01-16 07:00:00,Netherlands,The Hague,Rural,7.52,36.43,13.04,0.0,31.74,42.57,35.61,0.615,55.13,5.72,90.69,Moderate,7.0,3.0,1.0,1.0,0.7455954897797847,36.64,0,1
2020-01-16 08:00:00,Portugal,Lisbon,Rural,15.73,50.41,13.0,0.0,29.68,57.17,27.77,0.423,66.58,6.18,114.34,Unhealthy_for_Sensitive,8.0,3.0,1.0,1.0,0.5191534021330783,38.20666666666666,0,1
2020-01-16 09:00:00,Netherlands,Rotterdam,Suburban,16.64,52.07,2.78,0.0,30.84,44.71,34.1,0.49,67.33,2.84,89.42,Moderate,9.0,3.0,1.0,1.0,0.6897785730246259,36.550000000000004,0,1
2020-01-16 10:00:00,Italy,Rome,Rural,12.38,50.21,0.44,0.0,26.6,34.05,29.79,0.43,48.71,1.72,75.99,Moderate,10.0,3.0,1.0,1.0,0.7812041115982932,30.146666666666665,0,0
2020-01-16 11:00:00,Germany,Hamburg,Urban_Traffic,19.99,22.79,7.67,0.0,30.34,55.73,36.15,0.643,69.3,3.79,111.45,Unhealthy_for_Sensitive,11.0,3.0,1.0,1.0,0.5444105508692905,40.74,0,0
2020-01-16 12:00:00,Spain,Valencia,Industrial,20.91,28.46,21.04,2.79,23.99,19.27,30.01,0.103,53.14,12.82,75.02,Moderate,12.0,3.0,1.0,1.0,1.2449403217371826,24.423333333333332,0,0
2020-01-16 13:00:00,Austria,Salzburg,Urban_Background,18.46,35.49,28.98,1.19,29.78,36.55,33.02,0.255,57.92,3.08,85.1,Moderate,13.0,3.0,1.0,1.0,0.8147742818035164,33.11666666666667,0,0
2020-01-16 14:00:00,Belgium,Munich,Urban_Traffic,11.33,38.35,22.41,0.0,22.24,31.44,39.91,0.353,56.02,9.78,99.78,Moderate,14.0,3.0,1.0,1.0,0.7073791348578009,31.19666666666667,0,0
2020-01-16 15:00:00,Germany,Munich,Urban_Background,17.49,34.74,15.26,0.0,31.25,39.33,40.29,0.297,58.61,2.68,91.79,Unhealthy_for_Sensitive,15.0,3.0,1.0,1.0,0.7945588609183968,36.95666666666667,0,0
2020-01-16 16:00:00,France,Marseille,Urban_Traffic,12.38,31.06,39.74,0.0,17.21,18.25,22.99,0.128,60.1,7.31,60.1,Moderate,16.0,3.0,1.0,1.0,0.94301369862497,19.483333333333334,0,0
2020-01-16 17:00:00,Portugal,Lisbon,Suburban,24.03,37.11,3.25,0.0,31.09,42.47,43.53,0.249,58.13,5.36,108.82,Unhealthy_for_Sensitive,17.0,3.0,1.0,1.0,0.7320461502219636,39.03,0,1
,Netherlands,Amsterdam,Urban_Background,13.0,47.76,23.64,0.0,40.51,66.95,50.92,0.528,48.37,3.38,133.89,Unhealthy_for_Sensitive,18.0,3.0,1.0,1.0,0.6050784167279983,52.79333333333333,0,1
2020-01-16 19:00:00,Italy,Milan,Urban_Background,17.14,41.41,9.68,0.0,39.4,69.35,41.78,0.479,50.9,6.61,138.69,Unhealthy_for_Sensitive,19.0,3.0,1.0,1.0,0.5681326604173494,50.17666666666667,0,1
2020-01-16 20:00:00,Germany,Hamburg,Urban_Background,22.69,45.31,21.69,0.0,35.17,47.75,30.15,0.342,59.49,4.99,100.49,Unhealthy_for_Sensitive,20.0,3.0,1.0,1.0,0.7365445026162586,37.69,0,0
2020-01-16 21:00:00,France,Lyon,Suburban,19.35,34.47,20.57,0.0,24.68,21.17,24.52,0.432,62.14,0.0,70.53,Moderate,21.0,3.0,1.0,1.0,1.1658006613076721,23.456666666666667,0,0
2020-01-16 22:00:00,Portugal,Porto,Industrial,20.7,43.94,11.83,0.0,19.52,21.82,28.46,0.303,54.19,4.66,71.15,Moderate,22.0,3.0,1.0,1.0,0.8945921173194565,23.26666666666667,0,0
2020-01-16 23:00:00,Austria,Vienna,Urban_Background,19.21,23.69,11.77,0.0,37.82,66.08,41.43,0.579,63.37,1.71,132.16,Unhealthy_for_Sensitive,23.0,3.0,1.0,1.0,0.5723365617424753,48.443333333333335,0,0
2020-01-17 00:00:00,France,Paris,Urban_Background,11.77,44.66,29.94,0.0,33.68,50.32,33.89,0.285,66.55,0.82,100.64,Unhealthy_for_Sensitive,0.0,4.0,1.0,1.0,0.669316375197398,39.29666666666667,0,0
2020-01-17 01:00:00,Germany,Berlin,Rural,22.77,46.56,20.52,0.0,20.66,28.84,23.51,0.314,49.42,3.08,59.02,Moderate,1.0,4.0,1.0,1.0,0.716366158111247,24.33666666666667,0,0
2020-01-17 02:00:00,Germany,Hamburg,Urban_Traffic,22.63,35.4,22.05,0.0,29.76,27.5,31.39,0.388,59.32,1.02,85.04,Moderate,2.0,4.0,1.0,1.0,1.082181818177883,29.55,0,0
2020-01-17 03:00:00,Spain,Barcelona,Industrial,20.22,41.51,18.04,0.0,20.94,21.71,26.06,0.248,51.24,11.03,65.14,Moderate,3.0,4.0,1.0,1.0,0.9645324735100668,22.903333333333336,0,0
2020-01-17 04:00:00,Netherlands,Utrecht,Suburban,21.11,44.97,8.16,0.0,27.32,32.53,27.37,0.412,40.06,1.56,78.05,Moderate,4.0,4.0,1.0,1.0,0.8398401475535202,29.073333333333334,0,0
2020-01-17 05:00:00,Germany,Berlin,Urban_Background,17.67,50.9,24.6,0.0,32.78,39.23,34.18,0.354,55.19,7.3,93.66,Moderate,5.0,3.0,1.0,1.0,0.8355850114686832,35.39666666666667,0,0
2020-01-17 06:00:00,Belgium,Munich,Rural,22.85,32.27,16.06,0.0,23.91,33.64,28.01,0.4,52.51,9.18,70.03,Moderate,6.0,4.0,1.0,1.0,0.7107609988088265,28.52,0,0
2020-01-17 07:00:00,Netherlands,Utrecht,Urban_Background,21.7,39.21,12.6,0.0,40.5,58.27,51.47,0.481,70.07,0.18,128.68,Unhealthy_for_Sensitive,7.0,4.0,1.0,1.0,0.6950403294994077,50.080000000000005,0,1
2020-01-17 08:00:00,Netherlands,Amsterdam,Urban_Background,16.28,47.76,9.51,0.0,35.82,66.54,47.53,0.574,49.86,7.43,133.07,Unhealthy_for_Sensitive,8.0,4.0,1.0,1.0,0.5383228133445471,49.96333333333334,0,1
2020-01-17 09:00:00,Sweden,Stockholm,Urban_Traffic,14.58,28.23,29.56,0.0,31.18,46.6,39.07,0.335,58.81,7.35,97.67,Moderate,9.0,4.0,1.0,1.0,0.669098712444916,38.949999999999996,0,1
2020-01-17 10:00:00,Poland,Krakow,Urban_Background,22.61,49.19,11.32,0.0,27.65,40.38,34.2,0.531,53.5,9.04,85.51,Moderate,10.0,4.0,1.0,2.0,0.6847449232276256,34.07666666666667,0,0
2020-01-17 11:00:00,Poland,Krakow,Suburban,16.96,48.78,13.03,0.0,20.5,37.24,27.57,0.398,40.52,7.59,74.47,Moderate,11.0,4.0,1.0,1.0,0.5504833512337527,28.436666666666667,0,0
